Timestamp,Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,Topocentric Zenith Angle,Solar Azimuth Eastward from North,Solar Azimuth Westward from South,Julian Day
2017-01-01 00:00:00,2017,1,1,0,0,-0.6000000000000001,0,0,0,-2.6,0,0,0,86.29,152.92000000000004,0.12,1003,1.7000000000000002,152.77306399999998,63.211636999999996,243.21163700000002,2457754.5
2017-01-01 00:15:00,2017,1,1,0,15,-0.6000000000000001,0,0,0,-2.6,0,0,0,86.29,150.22,0.12,1003,1.7000000000000002,150.098947,67.778013,247.778013,2457754.510417
2017-01-01 00:30:00,2017,1,1,0,30,-0.6000000000000001,0,0,0,-2.6,0,0,0,86.29,147.43,0.12,1003,1.7000000000000002,147.341567,71.77753,251.77752999999998,2457754.520833
2017-01-01 00:45:00,2017,1,1,0,45,-0.6000000000000001,0,0,0,-2.7,0,0,0,85.54,144.6,0.12,1003,1.6,144.523434,75.335288,255.335288,2457754.53125
2017-01-01 01:00:00,2017,1,1,1,0,-0.7000000000000001,0,0,0,-2.7,0,0,0,86.17,141.71,0.12,1003,1.6,141.661226,78.54711999999999,258.54712,2457754.541667
2017-01-01 01:15:00,2017,1,1,1,15,-0.7000000000000001,0,0,0,-2.7,0,0,0,86.08,138.8,0.12,1002,1.7000000000000002,138.76759099999998,81.48670200000001,261.486702,2457754.552083
2017-01-01 01:30:00,2017,1,1,1,30,-0.7000000000000001,0,0,0,-2.7,0,0,0,86.08,135.87,0.12,1002,1.7000000000000002,135.852364,84.211187,264.211187,2457754.5625
2017-01-01 01:45:00,2017,1,1,1,45,-0.7000000000000001,0,0,0,-2.8000000000000003,0,0,0,85.63,132.93,0.12,1002,1.7000000000000002,132.923408,86.76544799999999,266.765448,2457754.572917
2017-01-01 02:00:00,2017,1,1,2,0,-0.8,0,0,0,-2.8000000000000003,0,0,0,86.25,129.98,0.12,1002,1.7000000000000002,129.987189,89.185213,269.185213,2457754.583333
2017-01-01 02:15:00,2017,1,1,2,15,-0.8,0,0,0,-2.8000000000000003,0,0,0,86.25,127.02,0.12,1002,1.7000000000000002,127.04918400000001,91.499352,271.499352,2457754.59375
2017-01-01 02:30:00,2017,1,1,2,30,-0.9,0,0,0,-2.8000000000000003,0,0,0,86.89,124.08,0.12,1002,1.8,124.11417900000001,93.731576,273.73157599999996,2457754.604167
2017-01-01 02:45:00,2017,1,1,2,45,-0.9,0,0,0,-2.8000000000000003,0,0,0,86.86,121.13,0.12,1002,1.8,121.18647299999999,95.901676,275.90167599999995,2457754.614583
2017-01-01 03:00:00,2017,1,1,3,0,-1.0,0,0,0,-2.8000000000000003,0,0,0,87.49,118.21,0.12,1002,1.8,118.270049,98.02646,278.02646,2457754.625
2017-01-01 03:15:00,2017,1,1,3,15,-1.0,0,0,0,-2.8000000000000003,0,0,0,87.49,115.29,0.12,1002,1.9,115.36868999999999,100.120451,280.120451,2457754.635417
2017-01-01 03:30:00,2017,1,1,3,30,-1.1,0,0,0,-2.8000000000000003,0,0,0,88.14,112.4,0.12,1002,1.9,112.486084,102.196427,282.196427,2457754.645833
2017-01-01 03:45:00,2017,1,1,3,45,-1.1,0,0,0,-2.8000000000000003,0,0,0,88.13,109.52,0.12,1002,1.9,109.625901,104.265825,284.265825,2457754.65625
2017-01-01 04:00:00,2017,1,1,4,0,-1.1,0,0,0,-2.8000000000000003,0,0,0,88.13,106.68,0.12,1002,2.0,106.79186200000001,106.33906599999999,286.339066,2457754.666667
2017-01-01 04:15:00,2017,1,1,4,15,-1.2000000000000002,0,0,0,-2.8000000000000003,0,0,0,88.77,103.86,0.12,1002,2.0,103.9878,108.425798,288.425798,2457754.677083
2017-01-01 04:30:00,2017,1,1,4,30,-1.2000000000000002,0,0,0,-2.8000000000000003,0,0,0,88.77,101.08,0.12,1002,2.0,101.21771700000001,110.535096,290.535096,2457754.6875
2017-01-01 04:45:00,2017,1,1,4,45,-1.2000000000000002,0,0,0,-2.8000000000000003,0,0,0,88.58,98.34,0.12,1002,2.1,98.485831,112.675606,292.675606,2457754.697917
2017-01-01 05:00:00,2017,1,1,5,0,-1.2000000000000002,0,0,0,-2.8000000000000003,0,0,0,88.67,95.64,0.12,1003,2.1,95.796628,114.85566599999999,294.85566600000004,2457754.708333
2017-01-01 05:15:00,2017,1,1,5,15,-0.8,0,0,0,-2.8000000000000003,0,0,0,86.11,92.98,0.12,1003,2.2,93.154905,117.083386,297.08338599999996,2457754.71875
2017-01-01 05:30:00,2017,1,1,5,30,-0.4,0,0,0,-2.8000000000000003,0,0,0,83.64,89.82000000000002,0.12,1003,2.3000000000000003,90.014178,119.36670500000001,299.36670499999997,2457754.729167
2017-01-01 05:45:00,2017,1,1,5,45,0.1,17,237,27,-2.4000000000000004,9,0,9,83.23,87.56,0.12,1003,2.4000000000000004,87.760906,121.713412,301.713412,2457754.739583
2017-01-01 06:00:00,2017,1,1,6,0,0.5,28,373,59,-2.4000000000000004,21,0,21,80.86,85.18,0.12,1003,2.6,85.398466,124.131147,304.131147,2457754.75
2017-01-01 06:15:00,2017,1,1,6,15,0.9,37,484,97,-2.4000000000000004,36,0,36,78.56,82.83,0.12,1003,2.6,83.050907,126.62736299999999,306.627363,2457754.760417
2017-01-01 06:30:00,2017,1,1,6,30,1.3,44,565,137,-2.4000000000000004,44,565,137,76.34,80.52,0.12,1003,2.6,80.759684,129.209256,309.209256,2457754.770833
2017-01-01 06:45:00,2017,1,1,6,45,1.8,50,634,178,-2.3000000000000003,50,634,178,74.36,78.3,0.12,1003,2.6,78.543617,131.883657,311.88365699999997,2457754.78125
2017-01-01 07:00:00,2017,1,1,7,0,2.2,55,685,219,-2.3000000000000003,55,685,219,72.27,76.16,0.12,1003,2.7,76.41534899999999,134.656876,314.65687599999995,2457754.791667
2017-01-01 07:15:00,2017,1,1,7,15,2.6,59,727,258,-2.3000000000000003,103,24,109,70.25,74.11,0.12,1003,2.6,74.385637,137.534511,317.534511,2457754.802083
2017-01-01 07:30:00,2017,1,1,7,30,3.0,63,760,295,-2.3000000000000003,63,760,295,68.29,72.18,0.12,1003,2.5,72.46471700000001,140.521198,320.52119799999997,2457754.8125
2017-01-01 07:45:00,2017,1,1,7,45,3.4000000000000004,65,794,331,-2.1,65,794,331,67.41,70.37,0.12,1003,2.4000000000000004,70.662773,143.620326,323.620326,2457754.822917
2017-01-01 08:00:00,2017,1,1,8,0,3.8,67,817,364,-2.1,67,817,364,65.54,68.69,0.12,1003,2.3000000000000003,68.990077,146.83371599999998,326.83371600000004,2457754.833333
2017-01-01 08:15:00,2017,1,1,8,15,4.3,70,836,395,-2.1,70,836,395,63.29,67.14,0.12,1003,2.2,67.456969,150.161273,330.161273,2457754.84375
2017-01-01 08:30:00,2017,1,1,8,30,4.7,72,852,422,-2.1,72,852,422,61.54,65.75,0.12,1003,2.0,66.073738,153.600648,333.600648,2457754.854167
2017-01-01 08:45:00,2017,1,1,8,45,5.2,76,856,444,-2.3000000000000003,76,856,444,58.29,64.52,0.12,1003,1.9,64.850435,157.146926,337.14692599999995,2457754.864583
2017-01-01 09:00:00,2017,1,1,9,0,5.7,78,867,465,-2.3000000000000003,78,867,465,56.25,63.46,0.12,1002,1.8,63.79663299999999,160.7924,340.7924,2457754.875
2017-01-01 09:15:00,2017,1,1,9,15,5.9,79,875,482,-2.3000000000000003,79,875,482,55.48,62.58,0.12,1002,1.7000000000000002,62.921147,164.526445,344.526445,2457754.885417
2017-01-01 09:30:00,2017,1,1,9,30,6.2,80,882,495,-2.3000000000000003,80,882,495,54.34,61.88,0.12,1002,1.6,62.231739000000005,168.335569,348.335569,2457754.895833
2017-01-01 09:45:00,2017,1,1,9,45,6.5,79,890,505,-2.7,79,890,505,51.98,61.39,0.12,1002,1.5,61.734821,172.20363799999998,352.203638,2457754.90625
2017-01-01 10:00:00,2017,1,1,10,0,6.7,80,892,511,-2.7,80,892,511,51.27,61.08,0.12,1002,1.4,61.435190000000006,176.112311,356.112311,2457754.916667
2017-01-01 10:15:00,2017,1,1,10,15,6.9,80,893,513,-2.7,80,893,513,50.57,60.98,0.12,1002,1.4,61.335809,180.04165,0.04165,2457754.927083
2017-01-01 10:30:00,2017,1,1,10,30,7.0,79,892,511,-2.7,79,892,511,50.18,61.09,0.12,1001,1.4,61.437674,183.970885,3.970885,2457754.9375
2017-01-01 10:45:00,2017,1,1,10,45,7.1000000000000005,78,892,506,-2.8000000000000003,78,892,506,49.5,61.39,0.12,1001,1.5,61.739766,187.879254,7.8792539999999995,2457754.947917
2017-01-01 11:00:00,2017,1,1,11,0,7.300000000000002,78,888,496,-2.8000000000000003,78,888,496,48.83,61.9,0.12,1001,1.5,62.239095999999996,191.746834,11.746834,2457754.958333
2017-01-01 11:15:00,2017,1,1,11,15,7.300000000000002,77,881,483,-2.8000000000000003,77,881,483,48.83,62.6,0.12,1001,1.5,62.930848,195.555307,15.555307,2457754.96875
2017-01-01 11:30:00,2017,1,1,11,30,7.300000000000002,76,873,466,-2.8000000000000003,76,873,466,48.83,63.48,0.12,1001,1.6,63.80859,199.288572,19.288572,2457754.979167
2017-01-01 11:45:00,2017,1,1,11,45,7.300000000000002,76,856,444,-2.6,76,856,444,49.34,64.55,0.12,1001,1.6,64.864548,202.933169,22.933169,2457754.989583
2017-01-01 12:00:00,2017,1,1,12,0,7.300000000000002,75,842,420,-2.6,75,842,420,49.34,65.78,0.12,1001,1.7000000000000002,66.089893,206.478515,26.478515,2457755.0
2017-01-01 12:15:00,2017,1,1,12,15,7.2,73,826,393,-2.6,73,826,393,49.68,67.18,0.12,1001,1.7000000000000002,67.475045,209.916936,29.916936,2457755.010417
2017-01-01 12:30:00,2017,1,1,12,30,7.0,70,806,363,-2.6,70,806,363,50.31,68.72,0.12,1000,1.6,69.009949,213.243555,33.243555,2457755.020833
2017-01-01 12:45:00,2017,1,1,12,45,6.800000000000002,67,783,330,-1.6,67,783,330,55.16,70.41,0.12,1000,1.6,70.684313,216.45605299999997,36.456053000000004,2457755.03125
2017-01-01 13:00:00,2017,1,1,13,0,6.7,64,754,294,-1.6,64,754,294,55.54,72.23,0.12,1000,1.6,72.487799,219.554365,39.554365000000004,2457755.041667
2017-01-01 13:15:00,2017,1,1,13,15,6.1000000000000005,60,720,257,-1.6,60,720,257,57.88,74.16,0.12,1000,1.6,74.41013199999999,222.540336,42.540335999999996,2457755.052083
2017-01-01 13:30:00,2017,1,1,13,30,5.5,56,677,217,-1.6,56,677,217,60.33,76.2,0.12,1000,1.6,76.44113,225.41737799999999,45.417378,2457755.0625
2017-01-01 13:45:00,2017,1,1,13,45,4.9,51,626,177,-1.8,51,626,177,61.81,78.35000000000002,0.12,1000,1.6,78.570553,228.190144,48.190144000000004,2457755.072917
2017-01-01 14:00:00,2017,1,1,14,0,4.3,45,560,136,-1.8,45,560,136,64.46000000000001,80.58,0.12,1000,1.6,80.78762900000001,230.864248,50.864247999999996,2457755.083333
2017-01-01 14:15:00,2017,1,1,14,15,4.0,37,476,96,-1.8,37,476,96,65.82000000000001,82.88,0.12,1000,1.6,83.079676,233.44601400000002,53.446014,2457755.09375
2017-01-01 14:30:00,2017,1,1,14,30,3.6,28,365,59,-1.8,28,365,59,67.77,85.24,0.12,1001,1.7000000000000002,85.427736,235.942285,55.942285,2457755.104167
2017-01-01 14:45:00,2017,1,1,14,45,3.3000000000000003,18,223,27,-2.6,9,0,9,65.4,87.62,0.12,1001,1.7000000000000002,87.78983000000001,238.360269,58.360268999999995,2457755.114583
2017-01-01 15:00:00,2017,1,1,15,0,3.0,0,0,0,-2.6,0,0,0,66.8,89.88,0.12,1001,1.7000000000000002,90.040646,240.707431,60.70743100000001,2457755.125
2017-01-01 15:15:00,2017,1,1,15,15,2.9000000000000004,0,0,0,-2.6,0,0,0,67.27,93.04,0.12,1001,1.7000000000000002,93.18715999999999,242.991425,62.991425,2457755.135417
2017-01-01 15:30:00,2017,1,1,15,30,2.8000000000000003,0,0,0,-2.6,0,0,0,67.75,95.7,0.12,1001,1.7000000000000002,95.82942800000001,245.22005499999997,65.220055,2457755.145833
2017-01-01 15:45:00,2017,1,1,15,45,2.7,0,0,0,-2.6,0,0,0,68.18,98.4,0.12,1001,1.7000000000000002,98.519094,247.40127400000003,67.401274,2457755.15625
2017-01-01 16:00:00,2017,1,1,16,0,2.6,0,0,0,-2.6,0,0,0,68.67,101.14,0.12,1001,1.7000000000000002,101.251359,249.54321099999999,69.543211,2457755.166667
2017-01-01 16:15:00,2017,1,1,16,15,2.5,0,0,0,-2.6,0,0,0,69.15,103.93,0.12,1001,1.7000000000000002,104.021736,251.654228,71.654228,2457755.177083
2017-01-01 16:30:00,2017,1,1,16,30,2.5,0,0,0,-2.6,0,0,0,69.15,106.74,0.12,1001,1.7000000000000002,106.826004,253.742998,73.742998,2457755.1875
2017-01-01 16:45:00,2017,1,1,16,45,2.4000000000000004,0,0,0,-2.6,0,0,0,69.43,109.59,0.12,1001,1.7000000000000002,109.660156,255.81862599999997,75.818626,2457755.197917
2017-01-01 17:00:00,2017,1,1,17,0,2.3000000000000003,0,0,0,-2.6,0,0,0,69.92,112.46,0.12,1001,1.6,112.520353,257.8908,77.8908,2457755.208333
2017-01-01 17:15:00,2017,1,1,17,15,2.2,0,0,0,-2.6,0,0,0,70.42,115.36,0.12,1001,1.6,115.402864,259.969987,79.969987,2457755.21875
2017-01-01 17:30:00,2017,1,1,17,30,2.2,0,0,0,-2.6,0,0,0,70.49,118.27,0.12,1002,1.6,118.30400700000001,262.06768,82.06768000000001,2457755.229167
2017-01-01 17:45:00,2017,1,1,17,45,2.1,0,0,0,-2.6,0,0,0,70.83,121.2,0.12,1002,1.6,121.22008000000001,264.196725,84.196725,2457755.239583
2017-01-01 18:00:00,2017,1,1,18,0,2.0,0,0,0,-2.6,0,0,0,71.33,124.14,0.12,1002,1.6,124.147279,266.371727,86.371727,2457755.25
2017-01-01 18:15:00,2017,1,1,18,15,2.0,0,0,0,-2.6,0,0,0,71.33,127.09,0.12,1002,1.5,127.081598,268.609596,88.609596,2457755.260417
2017-01-01 18:30:00,2017,1,1,18,30,1.9,0,0,0,-2.6,0,0,0,71.84,130.04,0.12,1002,1.5,130.018705,270.930247,90.930247,2457755.270833
2017-01-01 18:45:00,2017,1,1,18,45,1.8,0,0,0,-2.6,0,0,0,72.53,132.99,0.12,1002,1.5,132.953774,273.357541,93.357541,2457755.28125
2017-01-01 19:00:00,2017,1,1,19,0,1.8,0,0,0,-2.6,0,0,0,72.53,135.93,0.12,1002,1.5,135.881275,275.920537,95.920537,2457755.291667
2017-01-01 19:15:00,2017,1,1,19,15,1.7000000000000002,0,0,0,-2.6,0,0,0,73.05,138.86,0.12,1002,1.5,138.794677,278.655187,98.655187,2457755.302083
2017-01-01 19:30:00,2017,1,1,19,30,1.7000000000000002,0,0,0,-2.6,0,0,0,73.05,141.77,0.12,1002,1.5,141.686027,281.606644,101.60664399999999,2457755.3125
2017-01-01 19:45:00,2017,1,1,19,45,1.6,0,0,0,-2.5,0,0,0,74.3,144.65,0.12,1002,1.5,144.545378,284.83239100000003,104.832391,2457755.322917
2017-01-01 20:00:00,2017,1,1,20,0,1.5,0,0,0,-2.5,0,0,0,74.84,147.48,0.12,1002,1.5,147.35993100000002,288.406479,108.406479,2457755.333333
2017-01-01 20:15:00,2017,1,1,20,15,1.5,0,0,0,-2.5,0,0,0,74.84,150.26,0.12,1002,1.5,150.112807,292.42514,112.42513999999998,2457755.34375
2017-01-01 20:30:00,2017,1,1,20,30,1.4,0,0,0,-2.5,0,0,0,75.37,152.95000000000005,0.12,1002,1.5,152.781239,297.013801,117.013801,2457755.354167
2017-01-01 20:45:00,2017,1,1,20,45,1.3,0,0,0,-2.3000000000000003,0,0,0,76.86,155.53,0.12,1002,1.5,155.333949,302.33477200000004,122.334772,2457755.364583
2017-01-01 21:00:00,2017,1,1,21,0,1.2000000000000002,0,0,0,-2.3000000000000003,0,0,0,77.42,157.96,0.12,1002,1.5,157.727472,308.592504,128.592504,2457755.375
2017-01-01 21:15:00,2017,1,1,21,15,1.2000000000000002,0,0,0,-2.3000000000000003,0,0,0,77.42,160.16,0.12,1002,1.5,159.90149399999999,316.02783900000003,136.027839,2457755.385417
2017-01-01 21:30:00,2017,1,1,21,30,1.1,0,0,0,-2.3000000000000003,0,0,0,77.97,162.07,0.12,1002,1.5,161.7743,324.882089,144.88208899999998,2457755.395833
2017-01-01 21:45:00,2017,1,1,21,45,1.0,0,0,0,-2.2,0,0,0,79.35000000000002,163.57,0.12,1001,1.5,163.242077,335.300938,155.300938,2457755.40625
2017-01-01 22:00:00,2017,1,1,22,0,1.0,0,0,0,-2.2,0,0,0,79.35000000000002,164.53,0.12,1001,1.5,164.189717,347.165392,167.165392,2457755.416667
2017-01-01 22:15:00,2017,1,1,22,15,0.9,0,0,0,-2.2,0,0,0,79.92,164.87,0.12,1001,1.5,164.52023400000002,359.93442999999996,179.93443,2457755.427083
2017-01-01 22:30:00,2017,1,1,22,30,0.8,0,0,0,-2.2,0,0,0,80.5,164.53,0.12,1001,1.5,164.194475,12.707133,192.707133,2457755.4375
2017-01-01 22:45:00,2017,1,1,22,45,0.8,0,0,0,-2.0,0,0,0,81.27,163.56,0.12,1001,1.5,163.251018,24.580961,204.580961,2457755.447917
2017-01-01 23:00:00,2017,1,1,23,0,0.7000000000000001,0,0,0,-2.0,0,0,0,81.86,162.06,0.12,1001,1.5,161.786545,35.011536,215.01153599999998,2457755.458333
2017-01-01 23:15:00,2017,1,1,23,15,0.7000000000000001,0,0,0,-2.0,0,0,0,81.86,160.16,0.12,1001,1.5,159.916151,43.877143,223.87714300000002,2457755.46875
2017-01-01 23:30:00,2017,1,1,23,30,0.7000000000000001,0,0,0,-2.0,0,0,0,81.86,157.95000000000005,0.12,1001,1.5,157.743789,51.322176,231.32217599999998,2457755.479167
2017-01-01 23:45:00,2017,1,1,23,45,0.7000000000000001,0,0,0,-2.0,0,0,0,81.86,155.52,0.12,1001,1.5,155.351342,57.587685,237.58768500000002,2457755.489583
2017-01-02 00:00:00,2017,1,2,0,0,0.5,0,0,0,-2.0,0,0,0,83.61,152.94,0.13,1001,1.5,152.79926799999998,62.914699,242.914699,2457755.5
2017-01-02 00:15:00,2017,1,2,0,15,0.5,0,0,0,-2.0,0,0,0,83.61,150.25,0.13,1001,1.6,150.131136,67.507992,247.507992,2457755.510417
2017-01-02 00:30:00,2017,1,2,0,30,0.4,0,0,0,-2.0,0,0,0,84.22,147.47,0.13,1001,1.6,147.378299,71.530176,251.53017599999998,2457755.520833
2017-01-02 00:45:00,2017,1,2,0,45,0.4,0,0,0,-1.9,0,0,0,84.61,144.64,0.13,1001,1.6,144.563576,75.10692900000001,255.106929,2457755.53125
2017-01-02 01:00:00,2017,1,2,1,0,0.30000000000000004,0,0,0,-1.9,0,0,0,85.22,141.76,0.13,1001,1.6,141.703881,78.334672,258.334672,2457755.541667
2017-01-02 01:15:00,2017,1,2,1,15,0.30000000000000004,0,0,0,-1.9,0,0,0,85.22,138.85,0.13,1001,1.6,138.812035,81.287604,261.287604,2457755.552083
2017-01-02 01:30:00,2017,1,2,1,30,0.2,0,0,0,-1.9,0,0,0,85.84,135.92000000000002,0.13,1001,1.6,135.89800300000002,84.023314,264.023314,2457755.5625
2017-01-02 01:45:00,2017,1,2,1,45,0.2,0,0,0,-1.9,0,0,0,85.83,132.97,0.13,1001,1.6,132.969744,86.58703299999999,266.587033,2457755.572917
2017-01-02 02:00:00,2017,1,2,2,0,0.1,0,0,0,-1.9,0,0,0,86.37,130.02,0.13,1000,1.6,130.0338,89.014776,269.014776,2457755.583333
2017-01-02 02:15:00,2017,1,2,2,15,0.1,0,0,0,-1.9,0,0,0,86.46000000000002,127.07,0.13,1001,1.6,127.095703,91.335646,271.335646,2457755.59375
2017-01-02 02:30:00,2017,1,2,2,30,0.0,0,0,0,-1.9,0,0,0,87.08,124.12,0.13,1001,1.6,124.160278,93.573538,273.573538,2457755.604167
2017-01-02 02:45:00,2017,1,2,2,45,0.0,0,0,0,-1.9,0,0,0,86.89,121.18,0.13,1001,1.6,121.23185900000001,95.748395,275.748395,2457755.614583
2017-01-02 03:00:00,2017,1,2,3,0,-0.1,0,0,0,-1.9,0,0,0,87.52,118.25,0.13,1001,1.6,118.314451,97.877146,277.877146,2457755.625
2017-01-02 03:15:00,2017,1,2,3,15,-0.1,0,0,0,-1.9,0,0,0,87.52,115.34,0.13,1001,1.6,115.411854,99.97441500000001,279.97441499999996,2457755.635417
2017-01-02 03:30:00,2017,1,2,3,30,-0.1,0,0,0,-1.9,0,0,0,87.52,112.44,0.13,1001,1.6,112.527767,102.05305899999999,282.05305899999996,2457755.645833
2017-01-02 03:45:00,2017,1,2,3,45,-0.2,0,0,0,-2.0,0,0,0,87.82000000000002,109.57,0.13,1001,1.6,109.66586699999999,104.124586,284.12458599999997,2457755.65625
2017-01-02 04:00:00,2017,1,2,4,0,-0.2,0,0,0,-2.0,0,0,0,87.82000000000002,106.72,0.13,1001,1.6,106.82988,106.199472,286.199472,2457755.666667
2017-01-02 04:15:00,2017,1,2,4,15,-0.2,0,0,0,-2.0,0,0,0,87.82000000000002,103.9,0.13,1001,1.6,104.023641,108.287415,288.287415,2457755.677083
2017-01-02 04:30:00,2017,1,2,4,30,-0.1,0,0,0,-2.0,0,0,0,87.18,101.11,0.13,1001,1.7000000000000002,101.25115,110.397529,290.397529,2457755.6875
2017-01-02 04:45:00,2017,1,2,4,45,-0.1,0,0,0,-2.1,0,0,0,86.66,98.37,0.13,1001,1.7000000000000002,98.516621,112.5385,292.5385,2457755.697917
2017-01-02 05:00:00,2017,1,2,5,0,-0.1,0,0,0,-2.1,0,0,0,86.66,95.66,0.13,1001,1.7000000000000002,95.824534,114.7187,294.7187,2457755.708333
2017-01-02 05:15:00,2017,1,2,5,15,0.2,0,0,0,-2.1,0,0,0,84.79,93.01,0.13,1001,1.8,93.179682,116.94627,296.94627,2457755.71875
2017-01-02 05:30:00,2017,1,2,5,30,0.6000000000000001,0,0,0,-2.1,0,0,0,82.38,89.84,0.13,1001,1.8,90.032085,119.22918200000001,299.229182,2457755.729167
2017-01-02 05:45:00,2017,1,2,5,45,1.0,17,255,28,-1.6,9,0,9,82.79,87.58,0.13,1002,1.9,87.777516,121.57525700000001,301.57525699999997,2457755.739583
2017-01-02 06:00:00,2017,1,2,6,0,1.3,27,396,60,-1.6,21,0,21,81.03,85.2,0.13,1002,1.9,85.411913,123.992171,303.992171,2457755.75
2017-01-02 06:15:00,2017,1,2,6,15,1.8,35,503,98,-1.6,36,0,36,78.18,82.84,0.13,1002,2.0,83.06039399999999,126.48741499999998,306.487415,2457755.760417
2017-01-02 06:30:00,2017,1,2,6,30,2.2,42,584,138,-1.6,42,584,138,75.98,80.53,0.13,1002,2.0,80.76478,129.068229,309.06822900000003,2457755.770833
2017-01-02 06:45:00,2017,1,2,6,45,2.6,48,651,180,-1.5,48,651,180,74.63,78.3,0.13,1002,2.0,78.54397800000001,131.741493,311.741493,2457755.78125
2017-01-02 07:00:00,2017,1,2,7,0,3.1,52,702,221,-1.5,52,702,221,72.04,76.15,0.13,1002,2.0,76.41065400000001,134.513574,314.513574,2457755.791667
2017-01-02 07:15:00,2017,1,2,7,15,3.6,56,743,260,-1.5,103,23,109,69.54,74.11,0.13,1002,1.9,74.375579,137.39013400000002,317.390134,2457755.802083
2017-01-02 07:30:00,2017,1,2,7,30,4.1000000000000005,60,776,298,-1.5,60,776,298,67.15,72.17,0.13,1002,1.8,72.448995,140.37588200000002,320.375882,2457755.8125
2017-01-02 07:45:00,2017,1,2,7,45,4.6000000000000005,63,806,334,-1.5,63,806,334,64.77,70.35000000000001,0.13,1002,1.7000000000000002,70.641098,143.474289,323.474289,2457755.822917
2017-01-02 08:00:00,2017,1,2,8,0,5.1000000000000005,65,829,367,-1.5,65,829,367,62.55,68.66,0.13,1002,1.6,68.96217800000001,146.687264,326.687264,2457755.833333
2017-01-02 08:15:00,2017,1,2,8,15,5.5,68,848,397,-1.5,68,848,397,60.84,67.11,0.13,1002,1.6,67.4226,150.014806,330.014806,2457755.84375
2017-01-02 08:30:00,2017,1,2,8,30,5.9,70,863,425,-1.5,70,863,425,59.18,65.71000000000001,0.13,1002,1.5,66.032687,153.45466000000002,333.45466,2457755.854167
2017-01-02 08:45:00,2017,1,2,8,45,6.300000000000002,81,841,443,-1.9,81,841,443,55.86,64.47,0.13,1002,1.4,64.802533,157.002006,337.002006,2457755.864583
2017-01-02 09:00:00,2017,1,2,9,0,6.800000000000002,83,852,464,-1.9,83,852,464,53.97,63.41,0.13,1002,1.3,63.741764,160.649218,340.649218,2457755.875
2017-01-02 09:15:00,2017,1,2,9,15,7.0,84,861,481,-1.9,84,861,481,53.19,62.52,0.13,1001,1.3,62.85925699999999,164.385742,344.385742,2457755.885417
2017-01-02 09:30:00,2017,1,2,9,30,7.2,85,868,495,-1.9,85,868,495,52.46,61.82,0.13,1001,1.3,62.162842000000005,168.19813200000002,348.198132,2457755.895833
2017-01-02 09:45:00,2017,1,2,9,45,7.5,83,880,505,-2.2,83,880,505,50.11,61.31,0.13,1001,1.3,61.659006999999995,172.070272,352.07027200000005,2457755.90625
2017-01-02 10:00:00,2017,1,2,10,0,7.7,83,882,511,-2.2,83,882,511,49.43,61.0,0.13,1001,1.3,61.352622,175.98380600000002,355.983806,2457755.916667
2017-01-02 10:15:00,2017,1,2,10,15,7.800000000000002,84,883,513,-2.2,84,883,513,49.1,60.9,0.13,1001,1.3,61.246725,179.918752,359.918752,2457755.927083
2017-01-02 10:30:00,2017,1,2,10,30,7.9,84,883,512,-2.2,84,883,512,48.76,60.99,0.13,1001,1.3,61.342381,183.85426,3.85426,2457755.9375
2017-01-02 10:45:00,2017,1,2,10,45,8.0,82,885,507,-2.5,82,885,507,47.65,61.29,0.13,1000,1.3,61.638629,187.76946,7.7694600000000005,2457755.947917
2017-01-02 11:00:00,2017,1,2,11,0,8.200000000000001,81,881,497,-2.5,81,881,497,47.01,61.79,0.13,1000,1.3,62.132528,191.644305,11.644305000000001,2457755.958333
2017-01-02 11:15:00,2017,1,2,11,15,8.200000000000001,80,874,484,-2.5,80,874,484,47.01,62.49,0.13,1000,1.3,62.819295,195.460341,15.460341,2457755.96875
2017-01-02 11:30:00,2017,1,2,11,30,8.200000000000001,79,866,467,-2.5,79,866,467,47.01,63.37000000000001,0.13,1000,1.3,63.692522,199.201327,19.201327,2457755.979167
2017-01-02 11:45:00,2017,1,2,11,45,8.200000000000001,83,838,444,-2.5,83,838,444,46.84,64.43,0.13,1000,1.3,64.744437,202.853675,22.853675,2457755.989583
2017-01-02 12:00:00,2017,1,2,12,0,8.200000000000001,81,824,420,-2.5,81,824,420,46.84,65.66,0.13,1000,1.3,65.966211,206.40668200000002,26.406682,2457756.0
2017-01-02 12:15:00,2017,1,2,12,15,8.0,79,807,393,-2.5,79,807,393,47.48,67.05,0.13,1000,1.2000000000000002,67.348248,209.852579,29.852579,2457756.010417
2017-01-02 12:30:00,2017,1,2,12,30,7.9,76,787,363,-2.5,76,787,363,47.8,68.60000000000001,0.13,1000,1.1,68.880471,213.186408,33.186408,2457756.020833
2017-01-02 12:45:00,2017,1,2,12,45,7.7,72,768,331,-1.7000000000000002,72,768,331,51.59,70.28,0.13,1000,1.0,70.552564,216.40579300000002,36.405793,2457756.03125
2017-01-02 13:00:00,2017,1,2,13,0,7.5,69,738,296,-1.7000000000000002,69,738,296,52.3,72.09,0.13,1000,0.9,72.35416,219.510632,39.510632,2457756.041667
